content_id,name,rarity,element,role,slot,dmg_min,dmg_max,dmg_ignited,text,text_ignited
20747,派对巨星梅芙,5星,火,攻击型,drive,1738,1738,,对随机3名敌人造成1738伤害，为5名队友回复1525HP（最低HP优先）。世界王限定，后排的所有队友TS伤害+1500，持续20秒,
20747,派对巨星梅芙,5星,火,攻击型,leader,10,10,,火属性队友的技能量表充能量+10%（仅限世界王，弱点技能最终伤害+10%）,
20743,劈腿的凯萨琳,5星,火,,auto,91,91,,对目标造成91自动攻击伤害,
20743,劈腿的凯萨琳,5星,火,,tap,308,308,,造成308伤害，并赋予2名队友（最低HP优先）屏障（在HP受影响前吸收+600伤害），持续10秒。副本中，回复自身9%+25HP,
20743,劈腿的凯萨琳,5星,火,,slide,544,544,,造成544伤害，赋予自身挑衅（有90%几率触发），持续10秒，并获得不死（HP不会低于1），持续10秒。副本中，赋予自身生命连结（将受到的30%伤害转化为回复2名队友（最低HP）），持续12秒,
20743,劈腿的凯萨琳,5星,火,,drive,1403,1403,,对随机2名敌人造成1403伤害，赋予5名队友（最低HP优先）反射（反射25%受到的伤害），持续20秒,
20743,劈腿的凯萨琳,5星,火,,leader,8,8,,全体队友的防御力+8%（在副本中，火属性队友的弱点技能最终伤害+8%）,
20657,烈日沙滩莫娜,5星,火,,auto,102,102,,对目标造成102自动攻击伤害,
20657,烈日沙滩莫娜,5星,火,,tap,393,393,,造成393伤害，防御力-350，持续8秒,
20657,烈日沙滩莫娜,5星,火,,slide,661,3969,,对2名敌人造成661（3969）伤害（最高防御力优先），造成灼烧（目标的技能伤害防御力-5%（15.4%））和热伤（受到攻击时，每2秒受到100（487）伤害，持续8秒，当在fever time外受到的灼烧或攻击时，会再度给予热伤效果），持续12秒,
20657,烈日沙滩莫娜,5星,火,,drive,2004,7079,,对随机3名敌人造成2004（7079）伤害，造成乱舞之刃（防御力下降20%，且每2秒造成300伤害），持续16秒,
20657,烈日沙滩莫娜,5星,火,,leader,8,8,,全体敌人的技能量表充能速度-8%,
20653,奈茵,5星,火,干扰型,auto,101,101,,对目标造成101自动攻击伤害,
20653,奈茵,5星,火,干扰型,tap,387,387,,造成387伤害，技能量表充能-20%，持续10秒,
20653,奈茵,5星,火,干扰型,slide,667,667,,对2名敌人造成667伤害（干扰型优先），有70%几率重设技能量表，且禁止回复（特定效果除外），持续12秒,
20653,奈茵,5星,火,干扰型,drive,2010,2010,,对3名敌人造成2010伤害（受到减益优先），造成减益爆发（移除第一个减益，并根据其效果造成伤害），灼烧（目标的技能伤害防御力-10%）和热伤（受到攻击时，每2秒造成500伤害，持续8秒），持续16秒（当受到灼烧时，在fever time外受到攻击，会再度给予热伤效果）,
20653,奈茵,5星,火,干扰型,leader,7,7,,干扰型敌人的技能量表充能量-7%（在PVP，全体敌人的技能量表充能量-3%）,
20617,穗香,5星,火,,auto,95,95,,对目标造成95自动攻击伤害,
20617,穗香,5星,火,,tap,331,331,,造成331伤害，为1名队友回复318HP（最低HP优先）,
20617,穗香,5星,火,,slide,2,2,,为2名队友持续回复150HP（最低HP优先），持续14秒，暴击伤害时获得技能量表+35%,
20617,穗香,5星,火,,drive,1527,1527,,对随机2名敌人造成1527伤害，对最多5名队友（最低HP优先）持续回复267HP，持续16秒以及+2000暴击，持续20秒,
20617,穗香,5星,火,,leader,15,15,,火属性队友的暴击率+15%（在恶斗擂台中，自身获得+15%暴击率）,
20611,耳廓狐,5星,火,,auto,99,99,,对目标造成99自动攻击伤害,
20611,耳廓狐,5星,火,,tap,378,378,,造成378伤害，1名队友（最高攻击力）暴击+30%，持续10秒,
20611,耳廓狐,5星,火,,slide,666,666,,造成666伤害，2名队友（最高攻击力）攻击力+1420与防御力+850，持续16秒,
20611,耳廓狐,5星,火,,drive,1738,1738,,对随机3名敌人造成1738伤害，3名队友的最高HP+1200与敏捷度+1500（最高攻击力优先），持续20秒,
20611,耳廓狐,5星,火,,leader,12,12,,火属性队友的回避率+12%,
20578,魔王妲比,5星,火,,auto,113,113,,对目标造成113自动攻击伤害,
20578,魔王妲比,5星,火,,tap,466,466,,造成466伤害3次,
20578,魔王妲比,5星,火,,slide,1205,1205,,对2名敌人造成1205伤害（最高攻击力优先）和700无视防御伤害，对有回复效果的目标造成550加成伤害，并获得双刃剑（攻击力上升/防御力下降35%），持续23秒,
20578,魔王妲比,5星,火,,drive,1487,1487,,对全体敌人造成1487伤害，对2名敌人造成流血（每2秒造成250持续伤害，最低HP优先），持续12秒,
20578,魔王妲比,5星,火,,leader,5,5,,火属性队友的SS伤害+5%,
20573,渴望的维尔德,5星,火,,auto,100,100,,对目标造成100自动攻击伤害,
20573,渴望的维尔德,5星,火,,tap,370,370,,造成370伤害，2名队友的暴击伤害+20%（最高攻击力优先），持续8秒,
20573,渴望的维尔德,5星,火,,slide,568,568,,对2名敌人造成568伤害（流血优先），有70%概率造成擦伤（增加流血的持续伤害和持续时间），持续14秒，并使最多5名火属性队友攻击力+1200，持续18秒,
20573,渴望的维尔德,5星,火,,drive,1670,1670,,对3个目标造成1670伤害（有擦伤效果的敌人优先），造成流血（每2秒造成120点伤害），且2名队友（最高攻击力优先）的技能量表+35%，持续6秒,
20573,渴望的维尔德,5星,火,,leader,50,50,,对敌人造成的流血伤害增加+50（恶斗擂台中追加+200）,
20572,女仆摩根,5星,火,,auto,113,746,,对目标造成113（746）自动攻击伤害,
20572,女仆摩根,5星,火,,tap,485,3014,,造成485（3014）伤害，造成流血（每2秒造成100（294）伤害），持续8秒，自身暴击率+35%（46%），持续12秒,
20572,女仆摩根,5星,火,,slide,902,4531,,对随机3名敌人造成902（4531）伤害，550（1448）的无视防御伤害，并对流血的目标造成650（954）加成伤害,
20572,女仆摩根,5星,火,,drive,2480,8288,,对4名敌人造成2480（8288）伤害（最低HP优先）,
20572,女仆摩根,5星,火,,leader,5,5,,火属性队友的SS伤害+5%,
20419,小不点迪娜希,5星,火,,auto,92,92,,对目标造成92自动攻击伤害,
20419,小不点迪娜希,5星,火,,tap,326,326,,造成326伤害，赋予最多5名火属性队友屏障（在HP受影响前吸收+500伤害），持续8秒,
20419,小不点迪娜希,5星,火,,slide,572,3515,,造成572（3515）伤害，赋予最多5名火属性队友变双刃剑（攻击力上升/防御力下降70%（115.2%）），持续16秒,
20419,小不点迪娜希,5星,火,,drive,1474,5278,,对随机2名敌人造成1474（5278）伤害，并赋予对敌人大招伤害的防御力+30%，持续15秒,
20419,小不点迪娜希,5星,火,,leader,10,10,,敌人对火属性队友的TS伤害防御力+10%,
20415,白炎的赫斯提亚,5星,火,干扰型,auto,112,112,,对目标造成112自动攻击伤害,
20415,白炎的赫斯提亚,5星,火,干扰型,tap,477,2986,,对1名敌人造成477（2986）伤害（最低HP优先），对木属性目标造成150（586）加成伤害,
20415,白炎的赫斯提亚,5星,火,干扰型,slide,797,4406,,对2名敌人造成797（4406）伤害（最低HP优先），造成流血（每2秒造成1次100（563）持续伤害），持续12秒，若目标为干扰型则造成120（363）加成伤害,
20415,白炎的赫斯提亚,5星,火,干扰型,drive,2317,8051,,对全体敌人造成2317（8051）伤害,
20415,白炎的赫斯提亚,5星,火,干扰型,leader,10,10,,火属性队友的大招伤害+10%,
20413,和谐的梅芙,5星,火,,auto,112,112,,对目标造成112自动攻击伤害,
20413,和谐的梅芙,5星,火,,tap,475,2972,,造成475（2972）伤害，对有增益的目标噪声150（586）点加成伤害,
20413,和谐的梅芙,5星,火,,slide,693,4285,,对2名随机敌人造成693（4285）伤害的2连击,
20413,和谐的梅芙,5星,火,,drive,2355,8039,,对3名敌人造成2355（8039）伤害（优先：最低HP）,
20413,和谐的梅芙,5星,火,,leader,5,5,,火属性盟友的TS伤害+5%,
20309,西方的欧洛拉,5星,火,,auto,95,95,,对目标造成95自动攻击伤害,
20309,西方的欧洛拉,5星,火,,tap,330,330,,造成330伤害，最多5名火属性队友的回复量+30%，持续20秒,
20309,西方的欧洛拉,5星,火,,slide,75,75,,以75%的几率为2名受到减益的队友移除所有技能伤害减少效果，并为2名队友（最低HP优先）回复1776HP,
20309,西方的欧洛拉,5星,火,,drive,3,3,,为3名队友持续回复272HP（每2秒1次，最低HP优先），持续18秒，若目标有会造成伤害的减益，额外回复319HP,
20309,西方的欧洛拉,5星,火,,leader,5,5,,火属性队友的回复量（持续回复、回复）+5%,
20305,沸腾的黑帝斯,5星,火,,auto,91,91,,对目标造成91自动攻击伤害,
20305,沸腾的黑帝斯,5星,火,,tap,313,313,,造成313伤害，获得激怒（累积最多300%所受伤害并一次回击）与+600屏障（在HP受影响前吸收+300%伤害），持续4秒,
20305,沸腾的黑帝斯,5星,火,,slide,517,517,,对随机2名敌人造成517伤害，获得反射（反射25%受到的伤害）与挑衅（有88%的几率发动），持续10秒,
20305,沸腾的黑帝斯,5星,火,,drive,1409,1409,,对随机2名敌人造成1409伤害，赋予包含自身在内的3名队友（最低HP优先）+15%屏障（在HP受影响前吸收伤害，若角色HP最低，只会赋予2名队友屏障），持续20秒,
20305,沸腾的黑帝斯,5星,火,,leader,10,10,,敌人对火属性队友的TS伤害防御力+10%,
20280,称霸的朱庇特,5星,火,,auto,100,679,,对目标造成100（679）自动攻击伤害,
20280,称霸的朱庇特,5星,火,,tap,369,2480,,造成369（2480）伤害，防御力-5%（13.6%），持续6秒,
20280,称霸的朱庇特,5星,火,,slide,588,3819,,对2名敌人（最低防御力）造成588（3819）伤害，造成流血（每2秒造成100（722）伤害），持续14秒,
20280,称霸的朱庇特,5星,火,,drive,1806,6621,,对随机3名敌人造成1806（6621）伤害，移除一项增益，且防御力-25%，持续20秒,
20280,称霸的朱庇特,5星,火,,leader,10,10,,全体敌人的防御力-10%,
20233,浪费家荷米斯,5星,火,,auto,99,99,,对目标造成99点基本攻击(自动),
20233,浪费家荷米斯,5星,火,,tap,363,363,,对目标造成363点伤害，8秒间随机一名队友的攻击力+10%,
20233,浪费家荷米斯,5星,火,,slide,2,2,,随机对2名敌人造成552点伤害，并使3名盟友的攻击力+800，持续18秒，且TS最终伤害+100,
20233,浪费家荷米斯,5星,火,,drive,3,3,,随机对3名敌人造成1696点伤害，赋予3名队友攻击力+30%和滑动技能伤害量+300（最高攻击力优先），持续25秒,
20233,浪费家荷米斯,5星,火,,leader,10,10,,火属性队友攻击力+10%,
595271,黑暗塞勒涅,5星,水,辅助型,auto,102,690,,对目标造成102（690）自动攻击伤害,
595271,黑暗塞勒涅,5星,水,辅助型,tap,399,2575,2600,对1名水属性敌人优先造成399（2575）伤害1次完全充能：1名盟友（随机）60（90.4）%概率,对1名水属性敌人优先造成2600伤害1次 完全充能：2名盟友（随机）90.4%概率
595271,黑暗塞勒涅,5星,水,辅助型,slide,725,4036,4136,对2名水属性敌人优先造成725（4036）伤害1次skill充能加速：16秒内，3名盟友（低攻击力）+50（93.5）%忍耐：20秒内3次，3名盟友（低攻击力）100%概率弱化减益无效：16秒内，3名木属性盟友（PVP）70（90.1）%概率,对2名水属性敌人优先造成4136伤害1次 skill充能加速：2回合内，3名盟友（低攻击力）+93.5% 忍耐：20秒内4次，3名盟友（低攻击力）100%概率 弱化减益无效：16秒内，3名木属性盟友（PVP）90.1%概率
595271,黑暗塞勒涅,5星,水,辅助型,drive,1976,7039,7369,对3名敌人（随机）造成1976（7039）伤害1次忍耐：20秒内4次，4名盟友（低攻击力）100%概率 弱化减益无效：4名盟友（低攻击力）100%概率,对3名敌人（随机）造成7369伤害1次 忍耐：20秒内4次，4名盟友（低攻击力）100%概率 弱化减益无效：20秒内，4名盟友（低攻击力）100%概率
595271,黑暗塞勒涅,5星,水,辅助型,leader,20,20,,skill充能加速：永远套用所有木属性盟友+20%skill充能加速：永远套用所有木属性盟友（PVP）+20%,
587017,守护者荷莫妮雅,5星,木,防御型,auto,93,644,,对目标造成93（644）自动攻击伤害,
587017,守护者荷莫妮雅,5星,木,防御型,tap,325,2211,2236,对目标造成325（2211）伤害，并赋予3名盟友屏障+1100（1708）（在HP受影响前，吸收所有敌方攻击伤害，无法与减益屏障同时启用）（优先：木属性），持续10秒,对目标造成2236伤害，并赋予3名盟友屏障+2008（在HP受影响前，吸收所有敌方攻击伤害，无法与减益屏障同时启用）（优先：木属性），持续12秒
587017,守护者荷莫妮雅,5星,木,防御型,slide,620,3608,3702,对目标造成620（3608）伤害，赋予3名盟友荆棘之盾（目标防御力+35%（51.6%），并在8秒内对攻击者造成流血【每2秒200（801）持续伤害。不可叠加】伤害）（优先：木属性），持续14秒，并有56%（95%）的几率赋予3名盟友（最低HP）不死（HP不会低于1），持续14秒。,对目标造成3702伤害，赋予3名盟友荆棘之盾（目标防御力+56.6%，并在8秒内对攻击者造成流血【每2秒801持续伤害。不可叠加】伤害）（优先：木属性），持续16秒，并有100%的几率赋予3名盟友（最低HP）不死（HP不会低于1），持续16秒。
587017,守护者荷莫妮雅,5星,木,防御型,drive,1564,5514,5844,对随机2名敌人造成1564(5514）伤害，赋予3名盟友荆棘之盾（目标防御力+45%，并在8秒内对攻击者造成流血【每2秒800持续伤害。不可叠加】伤害）（优先：最低HP），持续16秒，及屏障+2200（在HP受影响前，吸收所有敌方攻击伤害，无法与减益屏障同时启用）,对随机2名敌人造成5844伤害，赋予3名盟友荆棘之盾（目标防御力+50%，并在8秒内对攻击者造成流血【每2秒800持续伤害。不可叠加】伤害）（优先：最低HP），持续16秒，及屏障+2500（在HP受影响前，吸收所有敌方攻击伤害，无法与减益屏障同时启用）
587017,守护者荷莫妮雅,5星,木,防御型,leader,15,15,,增加全体盟友的防御力+15%,
587012,严谨的拉尼,5星,木,防御型,auto,93,648,,对目标造成93（648）自动攻击伤害,
587012,严谨的拉尼,5星,木,防御型,tap,331,2243,2268,造成331（2243）伤害，赋予1名盟友（最低HP）无视（无视所有攻击及减益效果），持续3秒。在PvP中，有75%（95.1%）的几率移除自身弱化减益对目标造成93（648）自动攻击伤害,造成2268伤害，赋予1名盟友（最低HP）无视（无视所有攻击及减益效果），持续5秒。在PvP中，有95.1%的几率使自身的弱化减益无效，持续14秒
587012,严谨的拉尼,5星,木,防御型,slide,626,3636,3736,造成626（3636）伤害，赋予自身挑衅（有92%的几率发动），持续14秒，有75%（95.1%）%的几率无效化3名木属性盟友的弱化减益（自身除外），持续14秒。在PvP中，赋予自身无敌（无视所有攻击和减益效果，14秒后或是受到2次攻击（包含减益）后移除）,造成3736伤害，赋予自身挑衅（有92%的几率发动），持续14秒，有95.1%%的几率无效化3名木属性盟友的弱化减益（自身除外），持续14秒。在PvP中，赋予自身无敌（无视所有攻击和减益效果，14秒后或是受到3次攻击（包含减益）后移除）
587012,严谨的拉尼,5星,木,防御型,drive,1583,5618,5948,对随机3名敌人造成1583（5618）伤害，有75%的几率无效5名木属性盟友的弱化减益，持续14秒，赋予3名木属性盟友（最低HP）无敌（无视所有攻击和减益效果，14秒后或是受到2次攻击（包含减益）后移除）,对随机3名敌人造成5948伤害，有80%的几率无效5名木属性盟友的弱化减益，持续14秒，赋予3名木属性盟友（最低HP）无敌（无视所有攻击和减益效果，14秒后或是受到2次攻击（包含减益）后移除）
587012,严谨的拉尼,5星,木,防御型,leader,15,15,,木属性盟友减益回避率+15%，在战斗开始时，自身Skill量表+50%,
582280,天堂莎莱斯,5星,木,辅助型,auto,102,691,,对目标造成102（691）自动攻击伤害,
582280,天堂莎莱斯,5星,木,辅助型,tap,401,2588,2600,对随机1名敌人造成401（2588）伤害。有65%（90.6%）的概率为2名有著持续伤害减益的盟友移除持续伤害减益，及充能Skill中的2名盟友的Skill量表+20%（+52.5%）,对随机1名敌人造成2600伤害。有90.6%的概率为2名有著持续伤害减益的盟友移除持续伤害减益，持续8秒，及充能Skill中的2名盟友的Skill量表+57.5%
582280,天堂莎莱斯,5星,木,辅助型,slide,727,4047,4147,对2名敌人造成727(4047)伤害（优先：最低HP），并赋予3名木属性盟友（最高攻击力）的Skill量表充能量+45%(+83%)，持续16秒。在5人巨型boss中，赋予3名木属性盟友（最高攻击力）的Tap Skill伤害+40%(+93.2%)，持续16秒,对2名敌人造成4147伤害（优先：最低HP），并赋予3名木属性盟友（最高攻击力）的Skill量表充能量+88%，持续2回合。在5人巨型boss中，赋予3名木属性盟友（最高攻击力）的Tap Skill伤害+113.2%，持续2回合
582280,天堂莎莱斯,5星,木,辅助型,drive,1956,7037,7697,对3名随即随机敌人造成1956(7037)伤害，并对1名木属性盟友（最高攻击力）狂暴（攻击力+110%且无敌20秒。效果结束时一律对目标造成5秒晕眩）,对3名随机敌人造成7697伤害，并对3名木属性盟友（最高攻击力）狂暴（攻击力+120%且无敌20秒。效果结束时一律对目标造成5秒晕眩）
582280,天堂莎莱斯,5星,木,辅助型,leader,18,18,,木属性队友的Tap Skill伤害+18%（在5人巨型boss中，木属性盟友的Tap Skill伤害+20%）,
580153,反击者格琳戴儿,5星,水,辅助型,auto,101,689,,对目标造成101（689）自动攻击伤害,
580153,反击者格琳戴儿,5星,水,辅助型,tap,397,2566,2591,造成397（2566）伤害，在PvP中有60%（85%）的几率结束1名木属性盟友（高攻击力）的冷却时间,造成2591伤害，在PvP中有90%的几率结束2名木属性盟友（高攻击力）的冷却时间
580153,反击者格琳戴儿,5星,水,辅助型,slide,722,4022,4122,对2名敌人造成722（4022）伤害（优先：水属性），3名木属性盟友（高攻击力）的Skill量表充能速度+45%（+88.5%），持续16秒，且2名木属性盟友（最低HP）减益无效（16秒后或是受到1次减益攻击后取消）,对2名敌人造成4122伤害（优先：水属性），3名木属性盟友（高攻击力）的Skill量表充能速度+88.5%，持续16秒，且3名木属性盟友（最低HP）减益无效（16秒后或是受到2次减益攻击后取消）
580153,反击者格琳戴儿,5星,水,辅助型,drive,1867,6875,7205,对3名敌人造成1867（6875）伤害（优先：水属性），且5名木属性盟友（最低HP）减益无效（16秒后或是受到1次减益攻击后取消），和有95%的机率结束5名木属性盟友（高攻击力）的冷却时间,对3名敌人造成7205伤害（优先：水属性），且5名木属性盟友（最低HP）减益无效（16秒后或是受到2次减益攻击后取消），和有95%的机率结束5名木属性盟友（高攻击力）的冷却时间
580153,反击者格琳戴儿,5星,水,辅助型,leader,18,18,,木属性队友的Skill量表充能速度+18%（在PvP中，Skill冷却时间-1秒）,
577975,祝福的史古基,5星,木,辅助型,auto,102,691,,对目标造成102（691）自动攻击伤害,
577975,祝福的史古基,5星,木,辅助型,tap,404,2590,2615,对目标造成404（2590）伤害，有60（80.1）%的机率移除2名诱惑中盟友的诱惑，且有70（90.1）%的机率赋予2名木属性盟友（最高攻击力）支援（弱点Skill最终伤害+15%、依目前增益数量的比例增加攻击力），持续16秒,对目标造成2615伤害，有85.1%的机率使2名诱惑中的盟友诱惑无效，持续8秒，且有95.1%的机率赋予2名木属性盟友（最高攻击力）支援（弱点Skill最终伤害+15%、依目前增益数量的比例增加攻击力），持续2回合
577975,祝福的史古基,5星,木,辅助型,slide,727,4048,4148,对2名敌人（最低HP）造成727（4048）伤害，3名木属性盟友（最高攻击力）Skill量表充能速度+45（88.5）%，持续16秒，及在5人巨型Boss中弱点Skill最终伤害+50（129.5）%,对2名敌人（最低HP）造成4148伤害，3名木属性盟友（最高攻击力）Skill量表充能速度+93.5%，持续2回合，及在5人巨型Boss中弱点Skill最终伤害+144.5%
577975,祝福的史古基,5星,木,辅助型,drive,1933,7021,7351,对随机3名敌人造成1933（7021）伤害，有90%机率赋予3名木属性盟友（最高攻击力）觉醒（暴击伤害增加30%，依目前增益数增加SS伤害），持续20秒，及最多5名木属性盟友Drive量表+150,对随机3名敌人造成7351伤害，有90%机率赋予3名木属性盟友（最高攻击力）觉醒（暴击伤害增加30%，依目前增益数增加SS伤害），持续3回合，及最多5名木属性盟友Drive量表+150
577975,祝福的史古基,5星,木,辅助型,leader,18,18,,木靥属性盟友的弱点Skill最终伤害+18%（5人巨型Boss中追加+20%）,
169028,红血的斯特里戈伊,5星,水,干扰型,auto,103,696,,对目标造成103（696）自动攻击伤害,
169028,红血的斯特里戈伊,5星,水,干扰型,tap,408,2623,2648,对1名敌人（优先：水属性）造成408（2623）伤害，依所造成伤害的200（352）持续恢复HP，并对目标造成流血【每2秒140（603）持续伤害】，持续14秒,对2名敌人（优先：水属性）造成2648伤害，依所造成伤害的352持续恢复HP，并对目标造成流血（每2秒753持续伤害），持续14秒
169028,红血的斯特里戈伊,5星,水,干扰型,slide,736,4091,4191,对2名敌人（优先∶攻击型）造成736（4091）伤害，造成血之诅咒【回敬150（1094）伤害，并依攻击次数回复HP】，持续2回合，有70（85.2）%的机率造成诱惑（目标增益效果无效。除特定移除技能外无法移除），持续12秒,对3名敌人（优先∶攻击型）造成4191伤害，造成血之诅咒（回敬1294伤害，并依攻击次数回复HP），持续2回合，有85.2%的机率造成诱惑（目标增益效果无效。除特定移除技能外无法移除），持续12秒
169028,红血的斯特里戈伊,5星,水,干扰型,drive,2164,7415,7745,对3名敌人（优先：水属性）造成2164（7415）伤害，造成流血（每2秒800持续伤害），并有70%的机率造成禁止回复（吸血、HP吸取除外），持续14秒，造成血之诅咒（回敬900伤害，并依攻击次数回复HP），持续2回合,对3名敌人（优先：水属性）造成7745伤害，造成流血（每2秒800持续伤害），并有70%的机率造成禁止回复（吸血、HP吸取除外），持续14秒，造成血之诅咒（回敬1100伤害，并依攻击次数回复HP），持续2回合
169028,红血的斯特里戈伊,5星,水,干扰型,leader,15,15,,全体敌人减益持续时间+15%（在PvP中，盟友流血伤害+200）,
167086,吉祥物弗蕾亚,5星,木,治疗型,auto,97,667,,对目标造成97（667）自动攻击伤害,
167086,吉祥物弗蕾亚,5星,木,治疗型,tap,366,2396,2421,造成366（2396）伤害，赋予2名盟友（最低HP）持续回复量+35（57.1）%，持续14秒，及有100%的机率赋予1名盟友（最低HP）不死（HP不会低于1），持续10秒,造成2421伤害，赋予3名盟友（最低HP）持续回复量+62.1%，持续20秒，及有100%的机率赋予1名盟友（最低HP）不死（HP不会低于1），持续14秒
167086,吉祥物弗蕾亚,5星,木,治疗型,slide,158,388,408,全体盟友持续回复158（388）HP，持续20秒，及3名盟友（最低HP）减益回避率+20（50.5）%,全体盟友持续回复408HP，持续24秒，及3名盟友（最低HP）减益回避率+56.5%
167086,吉祥物弗蕾亚,5星,木,治疗型,drive,156,800,3,为2名队友（最低HP）回复60%+156（800）HP,为3名队友（最低HP）回复100%+800HP
167086,吉祥物弗蕾亚,5星,木,治疗型,leader,30,30,,全体盟友HP+30%及在战斗开始时赋予回复型盟友Skill量表+50%,
165126,水中的希妮,5星,水,干扰型,auto,103,696,,对目标造成103（696）自动攻击伤害,
165126,水中的希妮,5星,水,干扰型,tap,408,2623,2648,对1名敌人（最少减益）造成408（2623）伤害，减益迥避率-10（19）%，持续10秒,对2名敌人（最少减益）造成2648伤害，减益迥避率-27.5%，持续12秒
165126,水中的希妮,5星,水,干扰型,slide,736,4091,4191,对2名敌人（最多减益）造成736（4091）伤害，有60（80.7）%的机率造成重击（晕眩且Skill伤害防御力-15%），持续5秒，并造成侵食【依目标减益数+1（最多4）的比例，每2秒受到100（190）持续伤害】，持续20秒,对3名敌人（最多减益）造成4191伤害，有80.7%的机率造成重击（晕眩且Skill伤害防御力-15%），持续5秒，并造成侵食【依目标减益数+1（最多4）的比例，每2秒受到240持续伤害】，持续20秒
165126,水中的希妮,5星,水,干扰型,drive,2163,7411,7741,对3名敌人（最低HP）造成2163（7411）伤害，有70%的机率造成重击（晕昡且Skill伤害防御力-15%），持续5秒。pvp中，有80%的机率对3名敌人（最低HP）造成诱惑（目标增益效果无效。除特定技能外无法移除），持续16秒,对3名敌人（最低HP）造成7741伤害，有70（75）%的机率造成重击（晕昡且Skill伤害防御力-15%），持续5秒。pvp中，有80（85）%的机率对3名敌人（最低HP）造成诱惑（目标增益效果无效。除特定技能外无法移除），持续16秒
165126,水中的希妮,5星,水,干扰型,leader,10,10,,全体敌人防御力-10%（在PvP中，全体敌人减益持续时间+15%）,
165106,船长艾莉希恩,5星,木,辅助型,auto,102,690,,对目标造成102（690）自动攻击伤害,
165106,船长艾莉希恩,5星,木,辅助型,tap,401,2578,2603,造成401（2578）伤害。在副本中，有60（85）%的机率结束2名冷却中盟友的冷却时间,造成2603伤害。在副本中，有90%的机率结束3名冷却中盟友的冷却时间
165106,船长艾莉希恩,5星,木,辅助型,slide,725,4036,4136,对2名敌人（最低HP）造成725（4036）伤害，赋予3名木属性盟友（最高攻击力）skill冷却时间-2秒，持续16秒，并赋予1名盟友（优先：最高攻击力）双刃剑【攻击力上升/防御力下降62（135.7）%】，持续16秒,对2名敌人（最低HP）造成4136伤害，赋予3名木属性盟友（最高攻击力）skill冷却时间-2秒，持续2回合，并赋予1名盟友（优先：最高攻击力）双刃剑（攻击力上升/防御力下降160.7%），持续2回合
165106,船长艾莉希恩,5星,木,辅助型,drive,1928,6990,7320,对随机3名敌人造成1928（6990）伤害，有80%的机率结束5名冷却中盟友的冷却时间。副本中，赋予1名木属性盟友（最高攻击力）呐喊（攻击力+55%，最多叠加3次），持续2回合,对随机3名敌人造成7320伤害，有80%的机率结束5名冷却中盟友的冷却时间。副本中，赋予1名木属性盟友（最高攻击力）呐喊（攻击力+55%，最多叠加3次），持续3回合
165106,船长艾莉希恩,5星,木,辅助型,leader,20,20,,赋予木层性盟友Skill量表充能量+20%（在副本中，赋予木属性盟友Skill冷却时间-2秒）,
160172,仁慈的罗莎娜,5星,水,辅助型,auto,101,689,,对目标造成101（689）自动攻击伤害,
160172,仁慈的罗莎娜,5星,水,辅助型,tap,398,2567,2592,造成398（2567）伤害，有70（90.1）%的几率为3名有着水球效果的盟友移除水球,造成2592伤害，有95.1%的几率无效化3名盟友的水球（优先：具有水球效果），持续8秒
160172,仁慈的罗莎娜,5星,水,辅助型,slide,735,4035,4135,造成735（4035）伤害，赋予5名木属性盟友（最高攻击力）57（120.9）%的双刃剑（攻击力上升与防力下降），持续16秒。封象为世界王时，5名木属性盟友（最高攻击力）SS冷却时间-2秒，持续16秒,造成4135伤害，赋予5名木属性盟友（最高攻击力）145.9%的双刃剑（攻击力上升与防力下降），持续2回合。封象为世界王时，5名木属性盟友（最高攻击力）SS冷却时间-2秒，持续2回合
160172,仁慈的罗莎娜,5星,水,辅助型,drive,1894,6916,7246,对随机3名敌人造成1894（6916）伤害，3名木属性盟友（攻击型）的TS最终伤害+80%，持续20秒。对象为世界王时，赋予3名木属性盟友（攻击型）攻击态势（只有拥有此增益的child能在Fever模式中使用Fever攻击）,对随机3名敌人造成7246伤害，3名木属性盟友（攻击型）的TS最终伤害+90%，持续20秒。对象为世界王时，赋予3名木属性盟友（攻击型）攻击态势（只有拥有此增益的child能在Fever模式中使用Fever攻击）
160172,仁慈的罗莎娜,5星,水,辅助型,leader,18,18,,木属性盟友的攻击力+18%（若对象为世界王，则木属性盟友攻击力+22%）,
157038,问题猫猫凯西,5星,木,干扰型,auto,103,696,,对目标造成103（696）自动攻击伤害（自动）,
157038,问题猫猫凯西,5星,木,干扰型,tap,407,2622,2647,对1名敌人造成407（2622）伤害（优先：辅助型），减益持续时间+30（65.4）%，持续8秒,对2名敌人造成2647伤害（优先：辅助型），减益持续时间+65.4%，持续10秒
157038,问题猫猫凯西,5星,木,干扰型,slide,723,4077,4177,对2名敌人造成723（4077）伤害（优先：辅助型），有60（82.8）%的机率造成沉默（无法使用技能并重设Skill量表），持续5秒。Pvp中，辅助型敌人ss冷却时间+2，持续12秒,对3名敌人造成4177伤害（优先：辅助型），有87.8%的机率造成沉默（无法使用技能并重设Skill量表），持续5秒。Pvp中，辅助型敌人ss冷却时间+2，持续12秒
