alias,content_id,name,title,path,avatar_file,avatar_url,wiki_url
dcj,81476,玛芙蒂特,玛芙蒂特,五星天子图鉴 / 五星水属性 / 玛芙蒂特,avatars_wiki/dcj_81476.png,https://cdnimg-v2.gamekee.com/images/www/1624884122841_55227518.png,https://www.gamekee.com/dcj/81476.html
dcj,81488,诺艾尔（限定）,诺艾尔,五星天子图鉴 / 五星水属性 / 诺艾尔（限定）,avatars_wiki/dcj_81488.png,https://cdnimg-v2.gamekee.com/images/www/1626688091550_71416749.png,https://www.gamekee.com/dcj/81488.html
dcj,81490,小浣熊（限定）,小浣熊,五星天子图鉴 / 五星水属性 / 小浣熊（限定）,avatars_wiki/dcj_81490.png,https://cdnimg-v2.gamekee.com/images/www/1626688643572_24978802.png,https://www.gamekee.com/dcj/81490.html
dcj,81489,萨洛美,萨洛美,五星天子图鉴 / 五星水属性 / 萨洛美,avatars_wiki/dcj_81489.png,https://cdnimg-v2.gamekee.com/images/www/1626688358080_97006980.png,https://www.gamekee.com/dcj/81489.html
dcj,81491,巴贝鲁,巴贝鲁,五星天子图鉴 / 五星水属性 / 巴贝鲁,avatars_wiki/dcj_81491.png,https://cdnimg-v2.gamekee.com/images/www/1626688862743_1096137.png,https://www.gamekee.com/dcj/81491.html
dcj,81492,迪诺,迪诺,五星天子图鉴 / 五星水属性 / 迪诺,avatars_wiki/dcj_81492.png,https://cdnimg-v2.gamekee.com/images/www/1626689242306_86786799.png,https://www.gamekee.com/dcj/81492.html
dcj,579108,雪初音（限定）,雪初音（限定）,五星天子图鉴 / 五星水属性 / 雪初音（限定）,avatars_wiki/dcj_579108.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_76/1164/56174/2022/11/19/246477.png,https://www.gamekee.com/dcj/579108.html
dcj,579107,贝丝,春之贝丝,五星天子图鉴 / 五星水属性 / 贝丝,avatars_wiki/dcj_579107.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_83/1164/56174/2022/11/18/472016.png,https://www.gamekee.com/dcj/579107.html
dcj,579110,霞（限定）,霞（限定）,五星天子图鉴 / 五星水属性 / 霞（限定）,avatars_wiki/dcj_579110.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_85/1164/56174/2022/11/19/852397.png,https://www.gamekee.com/dcj/579110.html
dcj,165825,排球,排球 伊索尔德,五星天子图鉴 / 五星水属性 / 排球,avatars_wiki/dcj_165825.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_583/h_356/1164/53587/2022/7/26/49581.png,https://www.gamekee.com/dcj/165825.html
dcj,579245,卡里普索,卡里普索,五星天子图鉴 / 五星水属性 / 卡里普索,avatars_wiki/dcj_579245.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_74/1164/56174/2022/11/21/854361.png,https://www.gamekee.com/dcj/579245.html
dcj,579243,水达比,水达比,五星天子图鉴 / 五星水属性 / 水达比,avatars_wiki/dcj_579243.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_76/1164/56174/2022/11/20/882766.png,https://www.gamekee.com/dcj/579243.html
dcj,579250,忒堤斯,忒堤斯,五星天子图鉴 / 五星水属性 / 忒堤斯,avatars_wiki/dcj_579250.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_75/1164/56174/2022/11/21/168477.png,https://www.gamekee.com/dcj/579250.html
dcj,579251,机械丽莎,机械丽莎,五星天子图鉴 / 五星水属性 / 机械丽莎,avatars_wiki/dcj_579251.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_75/1164/56174/2022/11/21/575824.png,https://www.gamekee.com/dcj/579251.html
dcj,579253,春丽（限定）,春丽,五星天子图鉴 / 五星水属性 / 春丽（限定）,avatars_wiki/dcj_579253.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_75/1164/56174/2022/11/21/256242.png,https://www.gamekee.com/dcj/579253.html
dcj,579254,艾修,艾修,五星天子图鉴 / 五星水属性 / 艾修,avatars_wiki/dcj_579254.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_73/1164/56174/2022/11/21/869516.png,https://www.gamekee.com/dcj/579254.html
dcj,579257,初音（限定）,初音,五星天子图鉴 / 五星水属性 / 初音（限定）,avatars_wiki/dcj_579257.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_75/1164/56174/2022/11/21/513313.png,https://www.gamekee.com/dcj/579257.html
dcj,579258,雪初音（限定）,雪初音（限定）,五星天子图鉴 / 五星水属性 / 雪初音（限定）,avatars_wiki/dcj_579258.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_75/1164/56174/2022/11/21/664029.png,https://www.gamekee.com/dcj/579258.html
dcj,579259,圣诞老人,圣诞老人,五星天子图鉴 / 五星水属性 / 圣诞老人,avatars_wiki/dcj_579259.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_74/1164/56174/2022/11/21/511039.png,https://www.gamekee.com/dcj/579259.html
dcj,579480,伊芙,伊芙,五星天子图鉴 / 五星水属性 / 伊芙,avatars_wiki/dcj_579480.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_76/1164/56174/2022/11/24/504976.png,https://www.gamekee.com/dcj/579480.html
dcj,579491,水盾,水盾,五星天子图鉴 / 五星水属性 / 水盾,avatars_wiki/dcj_579491.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_76/1164/56174/2022/11/24/878594.png,https://www.gamekee.com/dcj/579491.html
dcj,579481,嫦娥,嫦娥,五星天子图鉴 / 五星水属性 / 嫦娥,avatars_wiki/dcj_579481.png,https://cdnimg.gamekee.com/wiki2.0/images/w_76/h_77/1164/56174/2022/11/24/83114.png,https://www.gamekee.com/dcj/579481.html
dcj,579492,沉默龙,沉默龙,五星天子图鉴 / 五星水属性 / 沉默龙,avatars_wiki/dcj_579492.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_76/1164/56174/2022/11/25/414206.png,https://www.gamekee.com/dcj/579492.html
dcj,579255,米丽娜,米丽娜,五星天子图鉴 / 五星水属性 / 米丽娜,avatars_wiki/dcj_579255.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_74/1164/56174/2022/11/21/451485.png,https://www.gamekee.com/dcj/579255.html
dcj,579487,卢卡,卢卡,五星天子图鉴 / 五星水属性 / 卢卡,avatars_wiki/dcj_579487.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_77/1164/56174/2022/11/24/171440.png,https://www.gamekee.com/dcj/579487.html
dcj,595398,塞勒涅,塞勒涅,五星天子图鉴 / 五星木属性 / 塞勒涅,avatars_wiki/dcj_595398.png,https://cdnimg.gamekee.com/wiki2.0/images/w_128/h_128/1164/56174/2023/6/20/188306.png,https://www.gamekee.com/dcj/595398.html
dcj,579496,水老头,水老头,五星天子图鉴 / 五星水属性 / 水老头,avatars_wiki/dcj_579496.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_75/1164/56174/2022/11/25/341200.png,https://www.gamekee.com/dcj/579496.html
dcj,579494,丑人鱼,尼奥斯,五星天子图鉴 / 五星水属性 / 丑人鱼,avatars_wiki/dcj_579494.png,https://cdnimg.gamekee.com/wiki2.0/images/w_75/h_76/1164/56174/2022/11/25/689923.png,https://www.gamekee.com/dcj/579494.html
dcj,593253,欧罗巴,欧罗巴,五星天子图鉴 / 五星木属性 / 欧罗巴,avatars_wiki/dcj_593253.png,https://cdnimg.gamekee.com/wiki2.0/images/w_90/h_95/1164/56174/2023/5/22/671308.png,https://www.gamekee.com/dcj/593253.html
dcj,578877,史古基,礼盒 史古基,五星天子图鉴 / 五星木属性 / 史古基,avatars_wiki/dcj_578877.png,https://cdnimg.gamekee.com/wiki2.0/images/w_65/h_67/1164/56174/2022/11/16/142883.png,https://www.gamekee.com/dcj/578877.html
dcj,578907,梅加拉,惩罚者梅加拉,五星天子图鉴 / 五星木属性 / 梅加拉,avatars_wiki/dcj_578907.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_72/1164/56174/2022/11/16/797231.png,https://www.gamekee.com/dcj/578907.html
dcj,579118,西特里,西特里,五星天子图鉴 / 五星木属性 / 西特里,avatars_wiki/dcj_579118.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_79/1164/56174/2022/11/19/270043.png,https://www.gamekee.com/dcj/579118.html
dcj,582735,达奴,达奴,五星天子图鉴 / 五星木属性 / 达奴,avatars_wiki/dcj_582735.jpg,https://cdnimg.gamekee.com/wiki2.0/images/w_165/h_170/1164/56174/2023/1/5/808072.jpg,https://www.gamekee.com/dcj/582735.html
dcj,168465,黑虎,黑虎,五星天子图鉴 / 五星木属性 / 黑虎,avatars_wiki/dcj_168465.png,https://cdnimg.gamekee.com/wiki2.0/images/w_120/h_120/1164/176744/2022/9/2/120340.png,https://www.gamekee.com/dcj/168465.html
dcj,165639,木奶猫芙蕾雅,木奶猫芙蕾雅,五星天子图鉴 / 五星木属性 / 木奶猫芙蕾雅,avatars_wiki/dcj_165639.png,https://cdnimg.gamekee.com/wiki2.0/images/w_120/h_120/1164/176744/2022/7/5/10715.png,https://www.gamekee.com/dcj/165639.html
dcj,164117,西瓜,西瓜,五星天子图鉴 / 五星木属性 / 西瓜,avatars_wiki/dcj_164117.png,https://cdnimg.gamekee.com/wiki2.0/images/w_120/h_120/1164/176744/2022/7/5/10715.png,https://www.gamekee.com/dcj/164117.html
dcj,164664,咸鱼,咸鱼、船长,五星天子图鉴 / 五星木属性 / 咸鱼,avatars_wiki/dcj_164664.png,https://cdnimg.gamekee.com/wiki2.0/images/w_298/h_254/1164/56174/2022/11/16/88919.png,https://www.gamekee.com/dcj/164664.html
dcj,162471,自然的杰米娜,自然的杰米娜,五星天子图鉴 / 五星木属性 / 自然的杰米娜,avatars_wiki/dcj_162471.png,https://cdnimg.gamekee.com/wiki2.0/images/w_120/h_120/1164/176744/2022/6/18/445741.png,https://www.gamekee.com/dcj/162471.html
dcj,578938,PPT佩皮塔,PPT、佩皮塔     木属性百分比6连刀,五星天子图鉴 / 五星木属性 / PPT佩皮塔,avatars_wiki/dcj_578938.png,https://cdnimg.gamekee.com/wiki2.0/images/w_66/h_67/1164/56174/2022/11/17/316413.png,https://www.gamekee.com/dcj/578938.html
dcj,579530,格里拉,格里拉,五星天子图鉴 / 五星木属性 / 格里拉,avatars_wiki/dcj_579530.png,https://cdnimg.gamekee.com/wiki2.0/images/w_258/h_270/1164/56174/2022/11/26/691959.png,https://www.gamekee.com/dcj/579530.html
dcj,90129,格伦德尔,格伦德尔,五星天子图鉴 / 五星木属性 / 格伦德尔,avatars_wiki/dcj_90129.png,https://cdnimg-v2.gamekee.com/images/www/1634822876493_36090133.png,https://www.gamekee.com/dcj/90129.html
dcj,578936,斯特里戈伊,红血的斯特里戈伊,五星天子图鉴 / 五星木属性 / 斯特里戈伊,avatars_wiki/dcj_578936.png,https://cdnimg.gamekee.com/wiki2.0/images/w_66/h_64/1164/56174/2022/11/17/999944.png,https://www.gamekee.com/dcj/578936.html
dcj,81090,凯特茜,自由的猫咪 凯特茜,五星天子图鉴 / 五星木属性 / 凯特茜,avatars_wiki/dcj_81090.png,https://cdnimg-v2.gamekee.com/images/www/1624373597085_7306643.png,https://www.gamekee.com/dcj/81090.html
dcj,88029,莫尼亚,哈尔莫尼亚,五星天子图鉴 / 五星木属性 / 莫尼亚,avatars_wiki/dcj_88029.png,https://cdnimg-v2.gamekee.com/images/www/1631498902082_8535291.png,https://www.gamekee.com/dcj/88029.html
dcj,85573,尤娜,漆黑之影 尤娜,五星天子图鉴 / 五星木属性 / 尤娜,avatars_wiki/dcj_85573.png,https://cdnimg-v2.gamekee.com/images/www/1628776286254_17481378.png,https://www.gamekee.com/dcj/85573.html
dcj,578957,罗莎娜,逃亡的舞者罗莎娜,五星天子图鉴 / 五星木属性 / 罗莎娜,avatars_wiki/dcj_578957.png,https://cdnimg.gamekee.com/wiki2.0/images/w_78/h_77/1164/56174/2022/11/17/265808.png,https://www.gamekee.com/dcj/578957.html
dcj,578946,内马尔,精力充沛的内马尔,五星天子图鉴 / 五星木属性 / 内马尔,avatars_wiki/dcj_578946.png,https://cdnimg.gamekee.com/wiki2.0/images/w_79/h_81/1164/56174/2022/11/17/395986.png,https://www.gamekee.com/dcj/578946.html
dcj,578950,除魔师米利安,除魔师米利安,五星天子图鉴 / 五星木属性 / 除魔师米利安,avatars_wiki/dcj_578950.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_77/1164/56174/2022/11/17/575421.png,https://www.gamekee.com/dcj/578950.html
dcj,578978,维纳斯,唯一的维纳斯,五星天子图鉴 / 五星木属性 / 维纳斯,avatars_wiki/dcj_578978.png,https://cdnimg.gamekee.com/wiki2.0/images/w_79/h_78/1164/56174/2022/11/17/990106.png,https://www.gamekee.com/dcj/578978.html
dcj,578976,欧若拉,欧若拉,五星天子图鉴 / 五星木属性 / 欧若拉,avatars_wiki/dcj_578976.png,https://cdnimg.gamekee.com/wiki2.0/images/w_85/h_83/1164/56174/2022/11/17/695637.png,https://www.gamekee.com/dcj/578976.html
dcj,578971,铃音（限定）,铃音,五星天子图鉴 / 五星木属性 / 铃音（限定）,avatars_wiki/dcj_578971.png,https://cdnimg.gamekee.com/wiki2.0/images/w_75/h_78/1164/56174/2022/11/17/897953.png,https://www.gamekee.com/dcj/578971.html
dcj,578972,温泉莫娜,温泉莫娜,五星天子图鉴 / 五星木属性 / 温泉莫娜,avatars_wiki/dcj_578972.png,https://cdnimg.gamekee.com/wiki2.0/images/w_75/h_77/1164/56174/2022/11/17/140629.png,https://www.gamekee.com/dcj/578972.html
dcj,578931,木狂暴、萨拉斯,木狂暴萨拉斯,五星天子图鉴 / 五星木属性 / 木狂暴、萨拉斯,avatars_wiki/dcj_578931.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/1164/63428/2022/3/14/138517.png,https://www.gamekee.com/dcj/578931.html
dcj,578960,喜剧的阿尔蒂斯,喜剧的阿尔蒂斯,五星天子图鉴 / 五星木属性 / 喜剧的阿尔蒂斯,avatars_wiki/dcj_578960.png,https://cdnimg.gamekee.com/wiki2.0/images/w_79/h_80/1164/56174/2022/11/17/756478.png,https://www.gamekee.com/dcj/578960.html
dcj,578992,定制地狱,定制地狱,五星天子图鉴 / 五星木属性 / 定制地狱,avatars_wiki/dcj_578992.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_80/1164/56174/2022/11/17/750014.png,https://www.gamekee.com/dcj/578992.html
dcj,578958,罗宾,正义的礼剑，罗宾,五星天子图鉴 / 五星木属性 / 罗宾,avatars_wiki/dcj_578958.png,https://cdnimg.gamekee.com/wiki2.0/images/w_77/h_78/1164/56174/2022/11/17/739676.png,https://www.gamekee.com/dcj/578958.html
dcj,578991,怪盗拉弗斯,怪盗弗拉斯,五星天子图鉴 / 五星木属性 / 怪盗拉弗斯,avatars_wiki/dcj_578991.png,https://cdnimg.gamekee.com/wiki2.0/images/w_78/h_81/1164/56174/2022/11/17/772043.png,https://www.gamekee.com/dcj/578991.html
dcj,578993,木糖猫,西迪,五星天子图鉴 / 五星木属性 / 木糖猫,avatars_wiki/dcj_578993.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_80/1164/56174/2022/11/17/834074.png,https://www.gamekee.com/dcj/578993.html
dcj,578994,诱惑的黑客,诱惑的黑客,五星天子图鉴 / 五星木属性 / 诱惑的黑客,avatars_wiki/dcj_578994.png,https://cdnimg.gamekee.com/wiki2.0/images/w_78/h_80/1164/56174/2022/11/17/898759.png,https://www.gamekee.com/dcj/578994.html
dcj,578996,凯瑟琳（限定）,爱人凯瑟琳、联动限定,五星天子图鉴 / 五星木属性 / 凯瑟琳（限定）,avatars_wiki/dcj_578996.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_82/1164/56174/2022/11/17/588296.png,https://www.gamekee.com/dcj/578996.html
dcj,578995,路易斯,刺伤你，露易丝,五星天子图鉴 / 五星木属性 / 路易斯,avatars_wiki/dcj_578995.png,https://cdnimg.gamekee.com/wiki2.0/images/w_78/h_80/1164/56174/2022/11/17/530819.png,https://www.gamekee.com/dcj/578995.html
dcj,579112,木相机,木相机,五星天子图鉴 / 五星木属性 / 木相机,avatars_wiki/dcj_579112.png,https://cdnimg.gamekee.com/wiki2.0/images/w_78/h_80/1164/56174/2022/11/19/785703.png,https://www.gamekee.com/dcj/579112.html
dcj,579113,薮猫（限定）,薮猫（限定）,五星天子图鉴 / 五星木属性 / 薮猫（限定）,avatars_wiki/dcj_579113.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_84/1164/56174/2022/11/19/208745.png,https://www.gamekee.com/dcj/579113.html
dcj,579114,木锤,木锤、骑士达夫尼斯,五星天子图鉴 / 五星木属性 / 木锤,avatars_wiki/dcj_579114.png,https://cdnimg.gamekee.com/wiki2.0/images/w_76/h_80/1164/56174/2022/11/19/2227.png,https://www.gamekee.com/dcj/579114.html
dcj,578999,纳维,自嘲的纳维,五星天子图鉴 / 五星木属性 / 纳维,avatars_wiki/dcj_578999.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_80/1164/56174/2022/11/17/622064.png,https://www.gamekee.com/dcj/578999.html
dcj,579116,妮可,妮可,五星天子图鉴 / 五星木属性 / 妮可,avatars_wiki/dcj_579116.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_75/1164/56174/2022/11/19/620924.png,https://www.gamekee.com/dcj/579116.html
dcj,578998,安妮,安妮,五星天子图鉴 / 五星木属性 / 安妮,avatars_wiki/dcj_578998.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_82/1164/56174/2022/11/17/259879.png,https://www.gamekee.com/dcj/578998.html
dcj,81069,巴托里,淑女 巴托里,五星天子图鉴 / 五星木属性 / 巴托里,avatars_wiki/dcj_81069.png,https://cdnimg-v2.gamekee.com/images/www/1624414039853_10809163.png,https://www.gamekee.com/dcj/81069.html
dcj,579115,羊妹,羊妹,五星天子图鉴 / 五星木属性 / 羊妹,avatars_wiki/dcj_579115.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_79/1164/56174/2022/11/19/206023.png,https://www.gamekee.com/dcj/579115.html
dcj,579117,奥哈德,魔术师奥哈德,五星天子图鉴 / 五星木属性 / 奥哈德,avatars_wiki/dcj_579117.png,https://cdnimg.gamekee.com/wiki2.0/images/w_79/h_80/1164/56174/2022/11/19/149787.png,https://www.gamekee.com/dcj/579117.html
dcj,81066,玛丽·萝丝,玛丽·萝丝,五星天子图鉴 / 五星木属性 / 玛丽·萝丝,avatars_wiki/dcj_81066.png,https://cdnimg-v2.gamekee.com/images/www/1624388519865_29810971.png,https://www.gamekee.com/dcj/81066.html
dcj,579262,自请妃,自请妃,五星天子图鉴 / 五星木属性 / 自请妃,avatars_wiki/dcj_579262.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_75/1164/56174/2022/11/21/39410.png,https://www.gamekee.com/dcj/579262.html
dcj,579261,柳道士,柳道士,五星天子图鉴 / 五星木属性 / 柳道士,avatars_wiki/dcj_579261.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_75/1164/56174/2022/11/21/326084.png,https://www.gamekee.com/dcj/579261.html
dcj,579263,木莫娜,木莫娜,五星天子图鉴 / 五星木属性 / 木莫娜,avatars_wiki/dcj_579263.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_75/1164/56174/2022/11/21/309910.png,https://www.gamekee.com/dcj/579263.html
dcj,579260,木丽莎,木丽莎,五星天子图鉴 / 五星木属性 / 木丽莎,avatars_wiki/dcj_579260.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_73/1164/56174/2022/11/21/572779.png,https://www.gamekee.com/dcj/579260.html
dcj,579281,卢因斯,卢因斯,五星天子图鉴 / 五星木属性 / 卢因斯,avatars_wiki/dcj_579281.png,https://cdnimg.gamekee.com/wiki2.0/images/w_70/h_72/1164/56174/2022/11/21/337050.png,https://www.gamekee.com/dcj/579281.html
dcj,579284,木鼠,木鼠,五星天子图鉴 / 五星木属性 / 木鼠,avatars_wiki/dcj_579284.png,https://cdnimg.gamekee.com/wiki2.0/images/w_70/h_72/1164/56174/2022/11/21/752807.png,https://www.gamekee.com/dcj/579284.html
dcj,579283,军奶,军奶,五星天子图鉴 / 五星木属性 / 军奶,avatars_wiki/dcj_579283.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_71/1164/56174/2022/11/21/377261.png,https://www.gamekee.com/dcj/579283.html
dcj,579289,加米（限定）,加米（限定）,五星天子图鉴 / 五星木属性 / 加米（限定）,avatars_wiki/dcj_579289.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_73/1164/56174/2022/11/21/629615.png,https://www.gamekee.com/dcj/579289.html
dcj,81050,坎卜斯,欺瞒的 坎卜斯,五星天子图鉴 / 五星木属性 / 坎卜斯,avatars_wiki/dcj_81050.png,https://cdnimg-v2.gamekee.com/images/www/1624379830644_83541111.png,https://www.gamekee.com/dcj/81050.html
dcj,579292,木嫦娥,木嫦娥,五星天子图鉴 / 五星木属性 / 木嫦娥,avatars_wiki/dcj_579292.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_74/1164/56174/2022/11/21/98384.png,https://www.gamekee.com/dcj/579292.html
dcj,579531,弥达斯,弥达斯,五星天子图鉴 / 五星木属性 / 弥达斯,avatars_wiki/dcj_579531.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_76/1164/56174/2022/11/26/276224.png,https://www.gamekee.com/dcj/579531.html
dcj,579525,木高达,亚巴顿,五星天子图鉴 / 五星木属性 / 木高达,avatars_wiki/dcj_579525.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_77/1164/56174/2022/11/26/861457.png,https://www.gamekee.com/dcj/579525.html
dcj,579526,美国佬,美国佬,五星天子图鉴 / 五星木属性 / 美国佬,avatars_wiki/dcj_579526.png,https://cdnimg.gamekee.com/wiki2.0/images/w_76/h_76/1164/56174/2022/11/26/55818.png,https://www.gamekee.com/dcj/579526.html
dcj,579523,木奶,木奶,五星天子图鉴 / 五星木属性 / 木奶,avatars_wiki/dcj_579523.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_76/1164/56174/2022/11/26/972931.png,https://www.gamekee.com/dcj/579523.html
dcj,579524,猪皇,猪皇,五星天子图鉴 / 五星木属性 / 猪皇,avatars_wiki/dcj_579524.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_76/1164/56174/2022/11/26/659506.png,https://www.gamekee.com/dcj/579524.html
dcj,579532,赛莲,赛莲,五星天子图鉴 / 五星木属性 / 赛莲,avatars_wiki/dcj_579532.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_77/1164/56174/2022/11/26/274208.png,https://www.gamekee.com/dcj/579532.html
dcj,579528,背包,背包,五星天子图鉴 / 五星木属性 / 背包,avatars_wiki/dcj_579528.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_76/1164/56174/2022/11/26/524580.png,https://www.gamekee.com/dcj/579528.html
destinychild,170964,电话妖,蒙德斯,图鉴资料 / 五星光   / 电话妖,avatars_wiki/destinychild_170964.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/48679.png,https://www.gamekee.com/destinychild/170964.html
destinychild,168724,毛妹,米莉娅,图鉴资料 / 五星光   / 毛妹,avatars_wiki/destinychild_168724.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/48679.png,https://www.gamekee.com/destinychild/168724.html
destinychild,162130,妹妹头,萨洛斯,图鉴资料 / 五星光   / 妹妹头,avatars_wiki/destinychild_162130.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/48679.png,https://www.gamekee.com/destinychild/162130.html
destinychild,592998,中二,光蝴蝶,图鉴资料 / 五星光   / 中二,avatars_wiki/destinychild_592998.png,https://cdnimg.gamekee.com/wiki2.0/images/w_256/h_256/1069/107851/2023/5/20/752412.png,https://www.gamekee.com/destinychild/592998.html
destinychild,581879,摩根,摩根,图鉴资料 / 五星光   / 摩根,avatars_wiki/destinychild_581879.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/92967.png,https://www.gamekee.com/destinychild/581879.html
destinychild,156758,电椅,贝利亚,图鉴资料 / 五星光   / 电椅,avatars_wiki/destinychild_156758.png,"https://cdnimg.gamekee.com/wiki2.0/images/w_250/h_250/1069/107851/2022/9/17/56940.png?x-image-process=image/resize,m_lfit,h_300,w_300",https://www.gamekee.com/destinychild/156758.html
destinychild,152964,奥拉夫,哈托尔,图鉴资料 / 五星光   / 奥拉夫,avatars_wiki/destinychild_152964.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/92967.png,https://www.gamekee.com/destinychild/152964.html
destinychild,96766,VVA,薇薇安,图鉴资料 / 五星光   / VVA,avatars_wiki/destinychild_96766.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/48679.png,https://www.gamekee.com/destinychild/96766.html
destinychild,584504,奶光,蒂凯,图鉴资料 / 五星光   / 奶光,avatars_wiki/destinychild_584504.png,https://cdnimg.gamekee.com/wiki2.0/images/w_250/h_250/1069/236746/2023/4/9/246585.png,https://www.gamekee.com/destinychild/584504.html
destinychild,577401,光呼啦圈,乌波斯,图鉴资料 / 五星光   / 光呼啦圈,avatars_wiki/destinychild_577401.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_128/h_128/1069/107851/2022/9/14/48679.png,https://www.gamekee.com/destinychild/577401.html
destinychild,151950,光剑,密涅尔瓦,图鉴资料 / 五星光   / 光剑,avatars_wiki/destinychild_151950.png,https://cdnimg.gamekee.com/wiki2.0/images/1069/57/2022/2/16/215284.png,https://www.gamekee.com/destinychild/151950.html
destinychild,92659,十字弓,猎户座,图鉴资料 / 五星光   / 十字弓,avatars_wiki/destinychild_92659.png,https://cdnimg.gamekee.com/images/www/1637739494660_6460622.png,https://www.gamekee.com/destinychild/92659.html
destinychild,86642,圣女,阿克拉西亚,图鉴资料 / 五星光   / 圣女,avatars_wiki/destinychild_86642.png,https://cdnimg.gamekee.com/images/www/1629877803429_66352402.png,https://www.gamekee.com/destinychild/86642.html
destinychild,82884,亚马逊,玛丽奇.钱德拉甘塔,图鉴资料 / 五星光   / 亚马逊,avatars_wiki/destinychild_82884.png,https://cdnimg.gamekee.com/images/www/1626248700174_65430511.png,https://www.gamekee.com/destinychild/82884.html
destinychild,76464,金毛,库西,图鉴资料 / 五星光   / 金毛,avatars_wiki/destinychild_76464.png,https://cdnimg.gamekee.com/images/www/1621322081155_65431965.png,https://www.gamekee.com/destinychild/76464.html
destinychild,81660,光豹子,波雷亚斯,图鉴资料 / 五星光   / 光豹子,avatars_wiki/destinychild_81660.png,https://cdnimg.gamekee.com/images/www/1625039179776_77244748.png,https://www.gamekee.com/destinychild/81660.html
destinychild,70436,光击剑,布拉达曼特,图鉴资料 / 五星光   / 光击剑,avatars_wiki/destinychild_70436.png,https://cdnimg.gamekee.com/images/www/1614405228201_38289477.png,https://www.gamekee.com/destinychild/70436.html
destinychild,65297,土星,黎明萨图恩,图鉴资料 / 五星光   / 土星,avatars_wiki/destinychild_65297.png,https://cdnimg.gamekee.com/images/www/1609491265194_91087535.png,https://www.gamekee.com/destinychild/65297.html
destinychild,75328,光相机,完美的波坦,图鉴资料 / 五星光   / 光相机,avatars_wiki/destinychild_75328.png,https://cdnimg.gamekee.com/images/www/1620192758732_94900450.png,https://www.gamekee.com/destinychild/75328.html
